,a.0.9,a.10.19,a.20.29,a.30.39,a.40.49,a.50.59,a.60.69,a.70.79,a.80.89,f,m,armed.forces,civilian.employed,not.in.labor.force,unemployed,abroad.house,diff.us.house,same.house,i.0.9999,i.10000.14999,i.15000.24999,i.25000.34999,i.35000.49999,i.50000.64999,i.65000.74999,i.75000.99999,abroad.born,naturalization,not.citizen,puerto.rico.born,us.born,divorced,married,never,separated,widowed,no.schooling,private,public,with.disability,without.disability,federal,local,not.working,private.no.profit,private.profit,self.employed.corp,self.employed.no.corp,state,with.insurance,without.insurance,asian,black,other,two,white
0,546,513,234,449,580,532,505,229,154,1891,1851,22,1837,1805,78,0,398,3344,2157,20,117,66,145,198,32,1007,79,412,104,0,3147,218,1769,1626,50,79,2716,356,670,224,3518,287,106,1899,229,974,140,85,22,3510,232,193,172,354,93,2930
1,234,304,298,457,550,533,459,222,78,1859,1276,73,1949,1008,105,0,563,2572,1557,6,36,64,75,325,104,968,50,182,86,17,2800,473,1110,1440,17,95,2520,179,436,363,2772,426,169,1185,249,882,37,142,45,2954,181,211,56,46,105,2717
2,441,434,396,526,602,557,419,194,174,1977,1766,33,2210,1428,72,0,299,3444,2150,112,10,242,150,244,136,699,132,497,444,15,2655,317,1526,1635,56,209,2762,211,770,461,3282,266,154,1526,129,1433,93,135,7,3549,194,258,223,596,145,2521
3,485,618,751,1044,777,665,473,60,95,2366,2602,93,2924,1807,144,40,821,4107,2780,68,98,440,391,501,205,485,550,816,1051,206,2345,434,2173,2288,57,16,3650,251,1067,334,4634,385,220,2185,225,1775,25,142,11,3986,982,280,988,656,83,2961
4,385,297,252,298,383,550,406,283,112,1470,1496,71,1533,1335,27,0,179,2787,1609,0,42,140,129,139,91,816,36,444,78,55,2353,142,1503,1139,70,112,2234,210,522,278,2688,281,38,1422,144,837,114,117,13,2770,196,154,464,155,184,2009
5,927,967,256,926,1012,697,686,470,276,3106,3111,100,2849,3053,215,45,710,5462,4304,26,79,112,258,166,54,1218,170,641,474,0,4932,567,2664,2561,102,323,4285,386,1546,657,5560,455,206,3364,403,1416,113,232,28,5680,537,343,1221,16,230,4407
6,422,242,157,130,498,448,475,198,214,1423,1361,48,1334,1361,41,0,278,2506,1794,0,3,0,33,31,46,877,27,281,46,10,2420,66,1612,962,22,122,2222,192,370,313,2471,268,49,1441,241,644,30,102,9,2703,81,184,8,18,45,2529
7,705,634,138,424,729,611,303,255,149,1928,2020,107,2004,1799,38,70,377,3501,2524,10,62,10,49,90,88,1115,74,262,39,18,3555,85,2043,1641,24,155,2738,288,922,159,3789,565,152,1921,180,870,100,137,23,3813,135,145,115,33,108,3547
8,705,714,431,413,835,700,444,354,364,2506,2454,83,2349,2436,92,27,497,4436,3192,38,23,87,159,168,30,1263,164,279,39,0,4478,216,2535,1995,10,204,3519,308,1133,346,4614,538,142,2597,250,1094,201,116,22,4818,142,246,58,33,109,4514
9,424,381,168,334,501,575,532,214,181,1829,1481,34,1736,1501,39,19,165,3126,1874,42,86,26,125,151,63,943,53,481,85,0,2691,157,1919,1040,25,169,2499,224,587,220,3090,241,82,1557,210,877,163,135,45,3106,204,271,162,44,193,2640
10,901,706,814,969,747,836,545,242,226,2925,3061,150,3316,2448,72,63,675,5248,3205,44,224,484,328,317,163,1221,134,615,1221,16,4000,523,2323,2818,139,183,4491,224,1271,619,5367,510,217,2664,427,1796,164,199,9,5127,859,482,1209,175,364,3756
11,393,377,245,366,486,738,528,345,145,1762,1861,53,1849,1661,60,0,254,3369,2087,0,67,61,59,157,48,1144,141,397,68,29,2988,182,1974,1190,62,215,2883,248,492,287,3336,431,77,1770,274,726,122,192,31,3452,171,230,140,95,157,3001
12,606,1323,851,1410,838,266,59,0,0,2730,2623,461,1432,3298,162,119,1305,3929,4286,0,48,73,137,121,82,606,447,75,40,56,4735,88,2172,3065,15,13,2620,520,2213,248,5105,461,63,4374,52,346,0,50,7,4158,1195,225,1202,107,598,3221
13,236,311,112,194,212,301,375,163,65,922,1047,10,876,1027,56,6,152,1811,1192,28,6,31,30,98,43,541,42,94,5,6,1822,86,888,821,62,112,1463,114,392,156,1813,179,111,1084,55,337,112,63,28,1876,93,77,101,3,39,1749
14,525,538,537,468,593,660,435,258,240,1965,2289,21,2117,1970,146,44,233,3977,2620,28,102,192,292,185,140,695,79,1309,477,28,2361,214,1782,2103,32,123,3113,268,873,434,3820,226,38,2134,241,1431,83,79,22,3788,466,764,525,206,132,2627
15,538,420,515,687,518,736,508,180,63,2140,2025,46,2213,1716,190,77,373,3715,2383,0,61,178,249,194,71,1029,37,868,385,0,2875,323,1800,1834,85,123,3187,226,752,230,3935,460,125,1941,266,1150,86,121,16,3623,542,722,917,78,198,2250
16,127,104,464,535,252,340,125,43,0,987,1003,60,1498,363,69,40,516,1434,692,0,92,115,91,278,112,610,53,183,181,24,1549,244,672,987,24,63,1632,105,253,92,1898,315,50,488,202,868,35,6,26,1911,79,246,582,55,68,1039
17,435,265,215,447,463,490,296,140,93,1424,1420,41,1535,1162,106,32,287,2525,1654,10,66,68,83,126,64,773,61,507,191,6,2079,224,1322,1182,11,105,2180,226,438,202,2642,245,107,1303,177,788,110,93,21,2664,180,395,356,48,114,1931
18,894,845,640,712,1067,953,563,366,146,3207,2979,87,3411,2567,121,119,359,5708,3590,17,167,246,189,424,255,1298,218,997,554,40,4377,345,2918,2686,0,237,4438,385,1363,334,5852,692,254,2752,569,1601,143,151,24,5647,539,606,922,340,162,4156
19,263,94,651,1006,398,364,231,77,53,1547,1590,76,2264,748,49,38,943,2156,1166,19,99,200,166,328,174,985,26,406,502,42,2161,350,1129,1564,24,70,2695,157,285,258,2879,638,152,862,281,1049,51,71,33,2818,319,668,527,176,88,1678
20,56,84,170,157,181,192,347,371,237,805,990,10,840,906,39,37,252,1506,1121,0,83,52,13,124,12,390,23,245,118,15,1394,285,788,562,25,135,1626,30,139,315,1480,168,59,948,59,478,19,43,21,1750,45,52,178,44,79,1442
21,142,111,337,431,373,258,118,39,23,869,963,66,1335,402,29,17,356,1459,668,13,51,122,141,166,117,554,36,173,278,5,1340,179,780,831,32,10,1423,84,325,110,1722,325,57,504,125,720,14,67,20,1600,232,131,270,218,40,1173
22,552,152,803,885,359,303,256,107,25,1707,1735,91,2044,1262,45,0,867,2575,1649,49,115,125,187,266,123,928,38,343,471,38,2552,285,1173,1838,75,71,2717,162,563,225,3217,556,48,1403,244,897,136,85,73,3047,395,393,1002,229,60,1758
23,643,532,744,1179,673,396,458,182,0,2452,2355,90,3056,1581,80,128,1012,3667,2318,96,338,302,338,253,159,1003,75,464,637,33,3598,282,2037,2229,200,59,3563,151,1093,359,4448,446,251,1719,319,1798,66,75,133,4205,602,366,861,518,287,2775
24,614,604,501,553,691,709,498,339,153,2519,2143,82,2245,2136,199,27,574,4061,2868,10,156,127,171,225,143,962,153,943,178,9,3379,228,2233,1873,80,248,3476,254,932,485,4177,409,173,2395,301,1218,34,120,12,4432,230,704,443,61,406,3048
25,558,452,698,507,447,662,434,225,101,2332,1752,0,2511,1482,91,20,358,3706,2202,22,287,422,129,280,112,630,60,563,695,20,2746,256,1710,1974,67,77,3079,131,874,270,3814,285,214,1567,129,1585,143,111,50,3483,601,522,402,423,237,2500
26,292,343,345,424,501,428,208,102,67,1288,1422,25,1659,978,48,0,156,2554,1349,39,45,176,125,191,73,712,71,612,297,0,1730,228,1050,1344,22,66,2000,56,654,212,2498,316,121,1057,50,1008,74,63,21,2438,272,321,573,102,296,1418
27,670,566,720,950,516,662,463,214,109,2466,2404,155,2736,1823,156,77,747,4046,2767,32,74,144,351,290,84,1128,77,1013,741,47,2992,267,2080,2283,94,146,3595,178,1097,390,4480,518,144,2128,396,1387,146,125,26,4339,531,939,1108,111,231,2481
28,916,700,565,1329,823,1134,546,246,37,3218,3078,115,3545,2382,254,123,641,5532,3611,0,129,280,376,416,165,1319,263,1132,574,52,4275,306,2686,2887,161,256,4454,359,1483,437,5859,785,226,2711,406,1791,95,204,78,5918,378,515,1375,144,239,4023
29,572,272,280,642,406,589,394,300,188,1916,1727,110,1721,1719,93,2,383,3258,2096,48,16,83,111,120,100,1069,133,640,179,6,2685,299,1675,1403,36,230,2770,272,601,334,3309,528,117,1906,111,792,29,84,76,3423,220,523,695,93,185,2147
30,712,746,518,691,967,1056,473,243,90,2868,2628,89,2948,2317,142,18,713,4765,3207,35,28,183,208,225,122,1488,165,740,362,82,4147,330,2712,2260,17,177,4060,318,1118,327,5169,911,170,2520,229,1419,82,134,31,5301,195,856,751,142,295,3452
31,310,245,187,213,288,289,232,150,143,1079,978,47,1000,997,13,94,89,1874,1266,17,54,21,54,120,78,447,41,75,87,9,1845,72,1015,861,0,109,1563,81,413,122,1935,273,101,1050,148,369,35,70,11,1998,59,77,62,6,75,1837
32,520,358,416,739,520,522,491,303,113,1994,1988,79,2175,1610,118,31,343,3608,2216,0,112,93,271,244,84,962,55,531,345,21,3030,144,2112,1625,27,74,3005,225,752,368,3614,439,126,1801,209,1181,66,119,41,3707,275,377,469,131,151,2854
33,797,1200,1569,2457,942,892,890,310,94,4675,4476,90,5395,3632,34,288,1466,7397,5476,118,834,895,310,491,230,797,135,1124,3023,351,4518,572,3630,4519,188,242,7114,228,1809,522,8629,288,285,4374,406,3537,88,121,52,6341,2810,1176,1736,1743,447,4049
34,380,1428,928,1781,1295,588,597,246,97,3382,3958,43,4123,2887,287,0,894,6446,4875,61,267,394,769,476,118,380,30,1198,2295,0,3817,339,2715,3933,227,126,5078,318,1944,667,6673,224,202,3796,259,2565,54,161,79,5435,1905,404,1610,845,173,4308
35,278,756,844,1761,909,1095,481,373,41,3429,3109,0,3996,2258,284,52,891,5595,4236,0,429,486,756,254,99,278,63,1362,1936,45,3132,481,2033,3809,108,107,4819,177,1542,776,5762,273,49,3295,304,2349,44,202,22,5132,1406,675,2166,477,436,2784
36,293,796,987,1215,673,724,382,97,60,2868,2359,53,2939,1897,338,195,506,4526,3303,100,398,352,321,327,133,293,57,970,1586,7,2607,468,1655,2892,140,72,3833,117,1277,317,4910,171,128,2825,208,1657,72,156,10,4120,1107,516,1167,750,735,2059
37,474,625,904,544,917,541,486,398,129,2521,2497,14,2908,1926,170,36,491,4491,3189,16,194,285,365,382,113,474,231,783,768,11,3225,225,1577,2991,32,193,3503,205,1310,223,4795,167,221,2537,227,1558,37,264,7,4091,927,390,1064,541,328,2695
38,770,982,1340,1169,901,888,527,22,24,3188,3435,167,3781,2266,409,61,1095,5467,3751,87,300,599,356,542,218,770,78,1414,672,0,4459,401,2261,3730,175,56,4682,176,1765,686,5937,501,134,2864,327,2280,221,278,18,5446,1177,514,2525,257,427,2900
39,206,606,1015,786,327,84,34,8,0,1530,1536,357,1077,1486,146,177,795,2094,2279,50,168,91,138,106,28,206,147,142,117,23,2637,32,1106,1916,0,12,1844,160,1062,184,2882,357,19,2399,47,225,11,8,0,2267,799,167,600,149,320,1830
40,402,409,413,491,532,488,295,199,432,1854,1807,48,1915,1619,79,79,339,3243,2087,13,132,150,244,142,112,781,66,630,288,16,2661,185,1594,1513,124,245,2865,171,625,416,3245,487,54,1725,43,1169,62,69,52,3287,374,447,1183,196,178,1657
41,1197,657,1260,1491,921,1166,690,157,73,3949,3663,205,4554,2784,69,39,1495,6078,4310,23,329,480,665,436,172,1197,57,1480,972,73,5030,361,3513,3519,108,111,5710,189,1713,720,6892,698,326,3192,119,2602,71,604,0,6643,969,1097,1338,1043,352,3782
42,945,1166,1096,1151,1478,806,326,332,32,4200,3132,117,3903,2922,390,125,1258,5949,4206,113,316,404,714,377,257,945,20,1598,1412,0,4302,703,2581,3714,155,179,4830,322,2180,397,6935,713,382,3524,283,2054,148,166,62,6569,763,1129,2951,139,195,2918
43,308,586,347,207,473,630,399,280,122,1811,1541,25,1519,1697,111,21,297,3034,2072,1,27,70,121,172,98,791,68,1059,152,13,2060,110,1785,1216,19,222,2380,140,832,284,3068,194,130,1819,133,883,75,80,38,3254,98,1365,288,13,84,1602
44,864,1214,868,970,1163,906,468,131,24,3391,3217,79,3401,2921,207,0,1468,5140,3997,56,172,219,355,437,117,1255,291,1940,510,0,3867,459,2687,3296,39,127,4191,669,1748,371,6237,707,156,3177,413,1727,95,329,4,5875,733,1675,1668,103,342,2820
45,511,243,436,568,405,524,287,185,87,1729,1517,73,1761,1396,16,44,617,2585,1695,51,81,90,185,287,128,729,72,687,266,16,2205,290,1327,1347,79,203,2435,148,663,254,2992,351,130,1475,88,962,63,158,19,2930,316,436,619,99,277,1815
46,643,518,736,1249,827,909,566,293,165,3098,2808,160,3356,2283,107,54,972,4880,2987,42,97,215,320,302,255,1688,197,1071,436,23,4179,607,2268,2780,74,177,4478,258,1170,383,5523,824,184,2528,329,1696,90,213,42,5356,550,1540,721,0,372,3273
47,292,228,617,561,290,389,212,98,28,1279,1436,46,1693,898,78,37,815,1863,1261,12,116,118,249,164,119,676,77,342,240,18,2038,247,1086,1347,16,19,2103,123,489,208,2507,325,140,1014,133,1022,53,18,10,2565,150,204,350,121,63,1977
48,808,550,754,1243,881,628,353,213,30,2781,2679,154,3217,1931,158,18,490,4952,3015,0,95,128,407,138,225,1452,60,801,436,6,4157,287,2458,2528,57,130,4031,269,1160,440,5020,695,355,2238,220,1761,71,92,28,5094,366,507,1234,219,356,3144
49,453,288,241,508,432,567,338,134,111,1545,1527,54,1638,1311,69,37,324,2711,1746,36,14,70,106,137,74,889,64,479,211,25,2293,194,1601,1145,44,88,2365,159,548,202,2870,367,138,1433,148,762,103,106,15,2787,285,356,364,95,196,2061
50,484,702,512,347,682,690,727,444,118,2425,2281,57,2272,2288,89,114,192,4400,3028,0,99,67,189,157,58,1108,181,520,264,22,3719,219,2422,1836,41,188,3475,279,952,326,4380,344,203,2449,230,1221,72,123,64,4478,228,695,60,94,254,3603
51,311,399,664,387,477,429,355,144,104,1682,1588,0,1874,1305,91,14,289,2967,1828,49,74,117,201,209,84,708,84,676,245,11,2254,288,1386,1453,42,101,2249,161,860,256,3014,257,132,1398,175,1005,146,86,71,3108,162,788,256,0,175,2051
52,595,700,723,625,725,665,440,219,92,2198,2586,55,2502,2076,151,43,798,3943,3070,21,86,88,279,273,100,867,63,908,479,87,3247,224,2172,2244,23,121,3160,269,1355,284,4500,283,158,2283,377,1326,60,161,136,4510,274,939,273,79,276,3217
53,555,673,800,657,713,792,551,303,118,2396,2766,38,2727,2247,150,70,714,4378,3122,34,52,50,214,189,229,1272,162,723,303,25,3949,271,2382,2302,59,148,3605,240,1317,518,4644,423,162,2435,474,1457,58,102,51,5014,148,936,313,67,214,3632
54,357,307,433,335,348,430,234,179,65,1433,1255,13,1465,1150,60,0,254,2434,1654,20,30,44,154,87,103,596,48,501,128,11,2000,175,1228,1202,30,53,1830,97,761,197,2491,173,107,1208,156,717,65,130,132,2598,90,526,195,26,161,1780
55,997,1017,580,1054,1097,1043,758,492,271,3607,3702,120,3812,3253,124,89,536,6684,4632,12,141,286,182,353,184,1519,76,1320,640,125,5148,413,3559,2986,125,226,5224,288,1797,555,6754,616,441,3485,409,1854,136,279,89,6783,526,1661,302,204,304,4838
56,187,192,264,295,221,259,127,147,100,908,884,10,1063,710,9,0,99,1693,953,24,47,85,96,65,84,438,27,375,52,0,1338,126,795,759,9,103,1389,142,261,225,1567,156,98,723,60,640,30,48,37,1705,87,450,112,0,66,1164
57,574,1141,1311,1335,930,838,827,270,242,3580,3888,15,4238,3025,190,279,558,6631,4520,188,385,569,786,328,118,574,100,1643,2615,27,3083,241,2805,3910,203,309,5417,231,1820,427,7041,272,226,3356,408,2892,104,168,42,5758,1710,1960,561,1121,54,3772
58,310,321,389,434,328,472,299,153,79,1344,1441,21,1622,1076,66,70,263,2452,1466,10,121,198,131,220,85,554,71,736,337,19,1622,124,1276,1239,11,135,2131,83,571,182,2603,131,80,1151,104,1114,95,73,37,2472,313,662,144,56,194,1729
59,646,542,360,567,691,773,528,382,182,2428,2243,59,2463,2058,91,22,335,4314,2770,41,74,138,216,180,149,1103,74,620,413,36,3528,349,2295,1796,48,183,3567,118,986,316,4355,456,254,2206,335,1156,48,136,80,4278,393,684,147,141,202,3497
60,522,381,497,663,581,615,498,285,116,2249,1909,83,2509,1509,57,26,469,3663,2183,21,83,258,256,288,129,940,75,571,248,52,3212,454,1551,1893,116,144,3296,170,692,281,3877,475,273,1645,245,1301,70,104,45,3688,470,221,330,260,69,3278
61,506,680,432,674,669,611,466,185,57,2054,2226,40,2375,1800,65,89,501,3690,2425,0,58,216,264,257,105,955,127,1082,578,36,2457,351,1913,1813,77,126,2982,144,1154,284,3996,459,248,1877,136,1373,50,72,65,3922,358,1302,731,258,193,1796
62,479,447,485,385,553,488,416,261,73,1755,1832,30,1980,1517,60,65,428,3094,1995,17,313,238,188,153,175,508,103,786,410,17,2271,348,1673,1368,146,52,2666,137,784,242,3345,146,133,1598,177,1329,35,123,46,3169,418,709,305,188,130,2255
63,479,675,598,529,881,691,682,293,81,2348,2561,68,2647,2071,123,34,510,4365,2796,54,110,344,267,267,102,969,148,1064,500,59,3138,317,2341,2027,69,155,3357,162,1390,348,4561,470,261,2232,329,1392,65,144,16,4642,267,1019,431,161,250,3048
64,346,340,239,469,358,278,222,134,46,1323,1109,0,1281,1106,45,33,238,2161,1458,2,53,87,162,238,80,352,40,635,357,2,1398,134,1055,1157,4,82,1651,155,626,177,2255,162,123,1139,68,775,54,86,25,2224,208,522,506,146,88,1170
65,649,611,318,570,551,795,371,359,141,2124,2241,123,2005,2063,174,19,688,3658,2711,0,53,118,111,310,115,947,123,727,227,0,3288,162,2301,1738,0,164,3068,340,957,436,3929,395,209,2361,246,975,27,102,50,4008,357,555,312,38,378,3082
66,603,603,448,568,701,642,671,214,162,2350,2262,25,2371,2145,71,16,560,4036,2814,73,197,95,208,259,151,815,214,861,258,0,3279,319,2228,1871,7,187,3428,195,989,312,4300,418,140,2255,127,1369,101,172,30,4211,401,962,495,147,309,2699
67,784,839,392,673,802,785,766,300,140,2760,2721,134,2578,2672,97,95,435,4951,3403,7,71,61,145,111,100,1583,287,730,191,47,4226,217,2739,2318,19,188,3817,226,1438,299,5182,643,208,2899,338,1220,35,94,44,5226,255,683,433,51,138,4176
