SERIALNO,AGE,SEX,EMPLOYMENT,MOBILITY,INCOME,CITIZENSHIP,MARITAL_STATUS,SCHOOLING,DISABILITY,WORK,INSURANCE,RACE
2018HU1106058,29,2,1,1,25000,1,1,1,2,1,1,1
2018HU1106058,1,1,,1,,1,5,,2,,1,1
2018HU1106058,1,1,,1,,1,5,,2,,1,1
2018HU1106058,29,1,1,1,25000,1,1,3,2,1,1,1
2018HU1108122,61,1,1,1,26000,4,1,1,2,1,2,6
2018HU1108122,62,2,6,1,0,5,1,1,2,1,2,6
2018HU1112003,44,2,6,1,0,1,1,1,2,1,1,1
2018HU1112003,47,1,1,1,90000,1,1,1,2,2,1,1
2018HU1112853,40,2,1,1,1700,1,1,1,2,2,1,1
2018HU1112853,39,1,1,1,500000,4,1,1,2,1,1,1
2018HU1112853,14,2,,1,,3,5,2,2,,1,1
2018HU1112853,8,2,,1,,1,5,2,2,,1,1
2018HU1113593,61,2,1,1,70000,1,3,1,2,3,1,1
2018HU1115215,54,1,1,1,39400,1,1,1,2,7,1,1
2018HU1115215,42,2,1,1,86000,1,1,1,2,1,1,1
2018HU1115424,77,2,6,1,0,1,3,1,2,,1,1
2018HU1115424,51,2,1,1,24000,3,3,2,2,3,1,1
2018HU1118799,38,2,1,1,117000,1,1,1,2,1,1,1
2018HU1118799,37,1,1,1,57000,1,1,1,2,1,1,1
2018HU1118799,4,1,,1,,1,5,3,2,,1,1
2018HU1118799,1,2,,1,,1,5,,2,,1,1
2018HU1119524,63,1,6,1,119000,1,1,1,2,1,1,1
2018HU1119524,62,2,1,1,20100,1,1,1,2,1,1,1
2018HU1119524,28,2,1,1,28800,1,5,1,2,1,1,1
2018HU1120683,31,1,1,1,105000,5,1,1,2,1,1,6
2018HU1120683,30,2,6,1,0,5,1,1,2,,1,6
2018HU1120683,2,2,,1,,1,5,,2,,1,6
2018HU1122328,71,2,1,1,7000,1,1,1,2,1,1,1
2018HU1122328,71,1,1,1,9000,4,1,1,2,6,1,1
2018HU1122439,51,2,1,1,91000,4,3,1,2,5,1,6
2018HU1122439,17,2,1,1,4600,1,5,1,2,1,1,9
2018HU1122439,15,1,,1,0,1,5,2,2,,1,9
2018HU1124566,74,1,1,1,120000,1,1,1,2,1,1,8
2018HU1124566,53,2,1,3,40000,5,1,1,2,1,1,8
2018HU1124566,48,1,1,1,45000,1,1,1,2,1,1,8
2018HU1124566,16,2,6,3,0,1,5,2,2,,1,8
2018HU1125504,62,2,6,1,0,1,1,1,2,,1,1
2018HU1125504,58,1,1,1,270000,1,1,1,2,1,1,1
2018HU1126321,48,1,1,1,124000,4,1,1,2,1,1,6
2018HU1126321,50,2,1,1,33000,4,1,1,2,3,1,6
2018HU1127042,67,1,1,3,31900,5,2,1,2,7,2,2
2018HU1128351,32,1,1,3,80000,4,5,1,2,1,1,8
2018HU1129306,43,1,1,1,175000,1,3,1,2,1,1,1
2018HU1129306,18,1,6,1,0,1,5,2,2,,1,1
2018HU1134086,30,1,1,1,90000,5,1,1,2,1,1,6
2018HU1134086,37,2,3,1,0,5,1,1,2,1,1,1
2018HU1137357,31,1,1,3,186000,1,3,1,2,1,1,1
2018HU1137419,59,1,1,1,0,1,1,1,2,6,1,1
2018HU1137419,55,2,1,1,0,1,1,1,2,6,1,1
2018HU1137419,20,1,3,1,5000,1,5,2,2,1,1,1
2018HU1137419,15,2,,1,0,1,5,2,2,,1,1
2018HU1137469,30,1,1,1,120000,4,5,1,2,1,1,1
2018HU1137469,54,2,6,2,0,5,1,1,2,7,1,1
2018HU1138802,35,1,1,1,95000,1,1,1,2,1,1,2
2018HU1138802,32,2,2,1,25800,1,1,1,2,1,1,2
2018HU1138802,1,2,,1,,1,5,,2,,1,2
2018HU1138802,0,2,,,,1,5,,2,,1,2
2018HU1139414,67,2,1,1,63000,1,3,1,1,2,1,1
2018HU1139782,64,1,1,1,155000,1,3,1,2,1,1,1
2018HU1139782,57,2,1,1,110000,1,3,1,2,1,1,1
2018HU1141097,59,1,1,1,167000,2,1,1,2,2,1,1
2018HU1141097,58,2,1,1,30000,4,1,1,2,1,1,1
2018HU1141097,26,1,1,3,25000,1,5,1,2,1,1,1
2018HU1142639,61,1,1,1,157000,1,1,1,2,1,1,1
2018HU1142639,61,2,1,1,15000,1,1,1,1,7,1,1
2018HU1142639,27,1,1,1,5000,1,5,1,1,1,1,1
2018HU1151946,65,1,2,3,78000,1,3,1,2,1,1,1
2018HU1151946,36,1,1,1,49000,1,5,1,2,1,2,1
2018HU1155083,63,1,1,1,115000,1,5,1,1,7,2,1
2018HU1155201,57,2,1,1,86000,1,1,1,2,1,1,1
2018HU1155201,57,1,1,1,225000,1,1,1,2,1,1,1
2018HU1155201,22,1,6,1,0,1,5,2,2,1,1,1
2018HU1156581,30,1,1,1,45000,1,5,1,2,2,1,1
2018HU1156581,28,2,1,1,57000,1,5,1,2,2,1,1
2018HU1160143,64,1,1,1,0,1,3,1,1,6,1,9
2018HU1160143,17,1,6,1,0,1,5,3,1,,1,9
2018HU1160143,66,2,6,1,0,1,2,1,2,,1,9
2018HU1166356,57,1,1,1,101000,5,1,1,2,1,1,6
2018HU1166356,50,2,2,1,5000,5,1,1,2,1,1,6
2018HU1166356,25,1,1,1,58000,5,5,1,2,1,1,6
2018HU1171018,27,2,1,3,37500,5,5,1,2,2,1,6
2018HU1171018,28,2,1,3,500000,5,5,1,2,1,1,6
2018HU1171018,25,2,1,3,75000,5,5,1,2,1,1,6
2018HU1173868,48,1,1,1,150000,4,1,1,2,1,1,6
2018HU1173868,45,2,1,1,120000,4,1,1,2,1,1,6
2018HU1173868,16,2,1,1,1100,1,5,2,2,1,1,6
2018HU1173868,12,2,,1,,1,5,2,2,,1,6
2018HU1173868,79,1,6,1,0,4,1,1,2,,1,6
2018HU1173868,71,2,6,1,0,4,1,1,2,,1,6
2018HU1173868,13,2,,1,,1,5,2,2,,1,6
2018HU1173868,12,1,,1,,1,5,2,1,,1,6
2018HU1173955,60,1,1,1,120000,4,1,1,2,5,1,6
2018HU1173955,51,2,6,1,0,4,1,1,2,,1,6
2018HU1173955,16,1,6,1,0,1,5,2,2,,1,6
2018HU1176889,81,1,1,1,0,4,1,1,1,6,1,6
2018HU1176889,78,2,6,1,0,5,1,1,2,,1,6
2018HU1178048,41,2,1,1,30900,3,1,1,2,3,1,1
2018HU1178048,37,1,1,1,97000,1,1,1,2,3,1,1
2018HU1178048,8,1,,1,,1,5,2,2,,1,1
2018HU1178048,6,1,,1,,1,5,2,2,,1,1
2018HU1178048,3,1,,1,,1,5,1,2,,1,1
2018HU1178188,37,1,1,1,0,5,5,1,2,6,2,1
2018HU1178188,61,1,1,1,60000,5,1,1,2,1,2,1
2018HU1178369,30,2,1,1,59000,5,5,1,2,1,2,1
2018HU1178369,10,2,,1,,1,5,2,2,,1,1
2018HU1178369,7,2,,1,,1,5,2,2,,1,1
2018HU1178369,25,2,1,1,24000,5,5,2,2,1,2,1
2018HU1178369,25,2,1,1,11000,5,5,1,2,1,2,1
2018HU1178369,25,1,1,1,145000,5,5,1,2,1,2,1
2018HU1178369,25,1,1,1,28900,5,5,1,2,1,2,1
2018HU1178369,23,2,1,3,13000,5,5,2,2,1,1,1
2018HU1178369,23,1,1,1,26400,5,5,1,2,1,2,1
2018HU1178518,41,1,1,1,95000,5,1,1,2,1,1,1
2018HU1178518,38,2,1,1,6000,5,1,1,2,1,1,1
2018HU1178518,10,1,,1,,5,5,2,2,,1,1
2018HU1178518,8,2,,1,,5,5,2,2,,1,1
2018HU1179992,41,2,1,3,8900,5,1,1,2,1,1,6
2018HU1179992,45,1,1,3,78000,5,1,1,2,1,1,6
2018HU1179992,16,1,6,3,0,5,5,2,2,,1,6
2018HU1180048,63,1,1,1,0,4,1,1,2,6,1,6
2018HU1180048,61,2,6,1,0,5,1,1,1,,1,6
2018HU1180048,16,2,6,2,0,1,5,2,2,,1,6
2018HU1180048,13,1,,2,,1,5,2,2,,1,6
2018HU1183185,80,2,6,1,0,1,2,1,2,,1,1
2018HU1183580,41,1,1,1,91000,1,5,1,2,1,1,1
2018HU1184128,67,1,1,3,32000,5,1,1,2,1,1,2
2018HU1184128,58,2,1,1,25300,5,1,1,2,2,1,2
2018HU1184128,32,1,1,1,8000,5,5,1,2,6,2,2
2018HU1184128,27,1,1,1,12500,5,5,2,2,1,2,2
2018HU1189199,44,1,1,1,198000,4,1,1,2,1,1,6
2018HU1189199,43,2,1,1,120000,1,1,1,2,7,1,6
2018HU1189199,9,1,,1,,1,5,2,2,,1,6
2018HU1189199,8,2,,1,,1,5,2,2,,1,6
2018HU1189766,36,2,1,3,160000,1,4,1,1,1,1,2
2018HU1190390,40,1,1,1,135000,4,1,1,2,1,1,6
2018HU1190390,36,2,1,1,175000,4,1,1,2,1,1,6
2018HU1190390,4,1,,1,,1,5,1,2,,1,6
2018HU1190390,2,2,,1,,1,5,,2,,1,6
2018HU1190504,59,2,2,1,100000,1,3,1,2,1,1,1
2018HU1191912,68,1,1,1,250000,4,2,1,2,1,1,2
2018HU1194943,42,1,1,1,120000,4,1,1,2,2,1,1
2018HU1194943,45,2,6,1,0,5,1,1,2,,1,1
2018HU1194943,11,2,,1,,1,5,2,2,,1,1
2018HU1194943,7,1,,1,,1,5,2,2,,1,1
2018HU1196756,31,2,1,3,98000,1,5,1,2,1,1,1
2018HU1197958,81,1,6,1,0,1,2,1,2,,1,1
2018HU1198885,68,1,1,1,207000,1,1,1,2,2,1,1
2018HU1198885,67,2,6,1,0,4,1,1,2,,1,1
2018HU1200762,65,1,6,1,103000,4,1,1,2,1,1,6
2018HU1200762,65,2,1,1,9800,4,1,1,2,1,1,6
2018HU1201247,50,2,1,1,100000,1,1,1,2,7,1,1
2018HU1201247,62,1,1,1,230000,1,1,2,2,5,1,1
2018HU1202860,26,2,1,1,37400,1,3,1,2,1,1,1
2018HU1202860,9,1,,1,,1,5,2,2,,1,1
2018HU1202860,5,2,,1,,1,5,2,2,,1,1
2018HU1202860,3,1,,1,,1,5,2,2,,1,1
2018HU1202860,12,2,,1,,1,5,2,2,,1,1
2018HU1202860,46,2,1,1,0,5,4,1,2,6,2,1
2018HU1203961,29,2,1,1,66000,1,5,1,2,1,1,1
2018HU1204930,41,1,1,1,96000,5,1,1,2,1,1,6
2018HU1204930,33,2,1,1,128000,5,1,1,2,1,1,6
2018HU1204930,7,2,,1,,1,5,2,2,,1,6
2018HU1204930,5,2,,1,,1,5,2,2,,1,6
2018HU1205100,58,1,1,1,290000,1,1,1,2,1,1,1
2018HU1205100,54,2,1,1,20000,1,1,1,2,1,1,1
2018HU1205888,32,1,1,1,80000,5,1,1,2,1,1,6
2018HU1205888,29,2,6,1,0,5,1,1,2,,1,6
2018HU1205888,3,2,,1,,5,5,1,2,,1,6
2018HU1209312,44,2,1,1,0,1,1,1,2,6,1,6
2018HU1209312,40,1,1,1,150000,1,1,1,2,1,1,1
2018HU1209312,57,1,1,1,127000,1,5,1,2,1,1,1
2018HU1210973,26,1,1,3,90000,1,1,1,2,2,1,1
2018HU1210973,29,2,1,3,40000,4,1,1,2,1,1,6
2018HU1215805,45,1,1,1,32900,5,5,1,2,1,1,8
2018HU1215805,19,1,1,1,17900,5,5,2,2,1,2,8
2018HU1215805,17,2,1,1,40,5,5,2,2,1,1,8
2018HU1215805,72,2,6,1,0,5,1,1,1,1,1,8
2018HU1215805,72,1,1,1,7500,5,1,1,2,1,1,8
2018HU1219200,61,2,1,1,123000,1,1,1,2,1,1,1
2018HU1219200,56,1,1,1,55000,1,1,1,2,3,1,1
2018HU1220425,55,2,1,1,90000,1,5,1,2,1,1,1
2018HU1222572,60,2,1,1,187000,1,3,1,2,1,1,1
2018HU1225665,47,1,1,3,7000,4,1,1,2,7,1,6
2018HU1225665,40,2,6,3,0,1,1,1,2,,1,6
2018HU1225665,14,1,,3,,1,5,2,2,,1,6
2018HU1225665,12,1,,3,,1,5,2,2,,1,6
2018HU1225665,8,2,,3,,1,5,2,2,,1,6
2018HU1225665,4,1,,3,,1,5,1,2,,1,6
2018HU1228540,43,2,1,1,69000,1,5,1,2,3,1,1
2018HU1234805,42,2,1,1,130000,1,1,1,2,5,1,1
2018HU1234805,45,1,1,1,160000,5,1,1,2,2,1,1
2018HU1234805,9,1,,1,,1,5,2,2,,1,1
2018HU1234805,1,2,,1,,1,5,,2,,1,1
2018HU1236573,49,1,1,1,135000,1,1,1,2,5,1,1
2018HU1236573,44,2,1,1,150000,1,1,1,2,1,1,1
2018HU1237567,41,1,1,3,115000,5,1,1,2,5,1,6
2018HU1237567,38,2,6,3,0,5,1,1,2,,1,6
2018HU1237567,8,2,,3,,1,5,2,2,,1,6
2018HU1237652,67,2,1,1,48000,5,5,1,2,1,1,1
2018HU1241149,42,1,1,1,172000,5,1,1,2,1,1,1
2018HU1241149,45,2,1,1,41000,5,1,1,2,1,1,1
2018HU1241149,7,1,,1,,5,5,3,2,,1,1
2018HU1243545,35,1,1,3,102000,5,1,1,2,1,1,6
2018HU1243545,29,2,6,2,0,5,1,1,2,,1,6
2018HU1243545,5,1,,2,,5,5,2,2,,1,6
2018HU1243545,1,1,,2,,5,5,,2,,1,6
2018HU1243545,1,2,,2,,5,5,,2,,1,6
2018HU1251076,58,1,1,3,117000,1,3,1,2,7,1,1
2018HU1251076,23,2,1,3,23800,3,5,1,2,1,1,9
2018HU1256580,56,1,1,1,75000,1,5,1,2,2,1,1
2018HU1257012,36,1,1,1,120000,1,1,1,2,2,1,1
2018HU1257012,26,2,6,1,3000,3,1,1,2,1,1,1
2018HU1257012,1,2,,1,,1,5,,2,,1,1
2018HU1258448,69,1,1,1,79000,4,2,1,2,5,1,6
2018HU1258448,31,1,6,1,0,4,5,1,1,,1,6
2018HU1258448,28,2,1,1,46000,4,1,1,2,2,1,6
2018HU1258448,0,2,,,,1,5,,2,,1,6
2018HU1258448,26,1,1,1,54000,5,1,2,2,1,1,6
2018HU1264121,66,1,6,1,0,1,1,1,2,,1,1
2018HU1264121,58,2,1,1,86000,1,1,1,2,1,1,1
2018HU1264409,53,1,1,1,0,1,1,1,2,6,1,1
2018HU1264409,53,2,1,1,110000,1,1,1,2,1,1,1
2018HU1264409,23,1,1,1,6000,1,5,1,2,1,1,1
2018HU1266142,36,2,1,1,28200,5,1,1,2,1,2,1
2018HU1266142,39,1,1,1,30000,5,1,1,2,1,2,1
2018HU1266142,14,2,,1,,1,5,2,2,,1,1
2018HU1266142,11,1,,1,,1,5,2,2,,1,1
2018HU1269874,68,1,6,1,0,1,1,1,2,2,1,1
2018HU1269874,66,2,6,1,0,1,1,1,1,2,1,1
2018HU1275486,55,2,1,3,40000,1,3,1,2,1,1,1
2018HU1275486,17,2,1,3,7800,1,5,3,2,1,1,1
2018HU1275486,14,1,,3,,1,5,3,2,,1,1
2018HU1275649,48,2,1,1,42000,1,4,3,2,1,1,2
2018HU1275649,25,1,1,1,20000,1,5,1,2,1,1,2
2018HU1276646,36,1,1,1,150000,4,1,1,2,1,1,6
2018HU1276646,37,2,1,1,100000,4,1,1,2,1,1,6
2018HU1276646,7,1,,1,,1,5,2,2,,1,6
2018HU1276646,3,2,,1,,1,5,3,2,,1,6
2018HU1276646,65,2,6,1,0,4,2,3,2,,1,6
2018HU1276646,27,1,1,1,69000,5,5,2,2,1,1,6
2018HU1281059,51,2,1,3,60000,4,5,1,2,1,1,6
2018HU1286265,53,1,1,1,100000,1,1,1,2,1,1,1
2018HU1286265,53,2,1,1,100000,1,1,1,2,5,1,1
2018HU1286265,24,2,3,1,0,1,5,2,2,1,1,1
2018HU1286265,20,1,1,1,500,1,5,2,2,1,1,1
2018HU1290699,58,2,1,1,32000,3,1,1,2,1,1,1
2018HU1290699,68,1,3,1,0,3,1,1,2,6,1,1
2018HU1291891,49,2,1,1,14400,4,3,1,2,1,2,1
2018HU1291891,49,2,1,1,14400,4,3,1,2,1,2,1
2018HU1292549,50,1,1,1,114000,1,1,1,2,3,1,1
2018HU1292549,52,2,1,1,130000,1,1,3,2,5,1,1
2018HU1292549,13,1,,1,,1,5,2,2,,1,1
2018HU1293744,55,1,1,1,60000,1,1,1,2,7,1,1
2018HU1293744,53,2,1,1,150000,1,1,1,2,2,1,1
2018HU1293744,47,2,1,1,50000,1,5,1,2,2,1,1
2018HU1298915,79,1,6,1,0,1,1,1,2,,1,1
2018HU1298915,76,2,6,1,0,1,1,1,2,,1,1
2018HU1298915,27,2,1,1,7900,1,5,1,2,1,1,1
2018HU1299198,51,1,1,1,208000,1,1,1,2,1,1,1
2018HU1299198,49,2,1,1,61000,1,1,1,2,3,1,1
2018HU1299198,16,2,6,1,0,1,5,2,2,6,1,1
2018HU1302578,37,1,1,1,127000,1,1,1,2,1,1,1
2018HU1302578,39,2,1,1,50000,1,1,2,2,3,1,1
2018HU1302578,13,2,,1,,1,5,2,2,,1,1
2018HU1302578,11,2,,1,,1,5,2,2,,1,1
2018HU1302792,94,1,6,1,0,4,2,1,1,,1,6
2018HU1302945,34,1,1,1,110000,1,1,1,2,5,1,1
2018HU1302945,33,2,1,1,42000,1,1,1,2,4,1,1
2018HU1304213,41,2,1,1,35000,1,5,1,2,1,1,6
2018HU1304213,29,1,1,3,45000,1,5,1,2,1,1,2
2018HU1306567,49,2,1,1,135000,1,4,1,2,1,1,9
2018HU1306567,10,1,,1,,1,5,2,2,,1,9
2018HU1309210,48,1,1,1,70000,4,1,1,2,1,1,8
2018HU1309210,44,2,1,1,25500,5,1,1,2,1,1,8
2018HU1309210,25,2,1,1,23000,4,5,1,2,1,1,8
2018HU1309210,19,2,1,1,15000,1,5,2,2,1,1,8
2018HU1309210,14,2,,1,,1,5,2,2,,1,8
2018HU1309210,4,1,,1,,1,5,1,2,,1,8
2018HU1309210,1,2,,1,,1,5,,2,,1,8
2018HU1309210,64,2,1,1,30000,5,5,1,2,1,1,8
2018HU1311136,52,2,1,1,57000,1,1,1,2,1,1,1
2018HU1311136,59,1,1,1,56000,1,1,1,2,1,1,1
2018HU1312861,42,1,1,1,98000,1,1,1,2,5,1,1
2018HU1312861,36,2,1,1,180000,1,1,1,2,2,1,9
2018HU1312861,3,2,,1,,1,5,3,2,,1,1
2018HU1317677,77,1,6,3,0,1,3,1,2,,1,1
2018HU1319556,53,1,1,1,85000,3,1,1,2,1,1,9
2018HU1319556,55,2,1,1,121000,1,1,1,2,1,1,1
2018HU1321465,68,2,6,1,0,1,3,1,2,6,1,1
2018HU1322631,57,1,1,1,100000,1,1,1,2,1,1,1
2018HU1322631,60,2,6,1,0,1,1,1,2,1,1,1
2018HU1324065,80,2,1,1,26000,1,3,1,2,1,1,1
2018HU1324776,20,1,4,1,100000,1,5,1,2,5,1,1
2018HU1324776,21,1,4,1,100000,1,5,1,2,5,1,2
2018HU1328190,55,1,1,1,119000,1,1,1,2,5,1,1
2018HU1328190,46,2,1,1,93000,1,1,1,2,1,1,1
2018HU1328190,22,2,1,1,30000,1,5,1,2,1,1,1
2018HU1329294,39,1,1,1,185000,1,1,1,2,1,1,1
2018HU1329294,35,2,3,1,40000,1,1,1,2,3,1,1
2018HU1329294,4,2,,1,,1,5,3,2,,1,1
2018HU1329294,0,2,,,,1,5,,2,,1,1
2018HU1329836,58,2,1,1,110000,1,1,1,2,2,1,1
2018HU1329836,60,1,6,1,0,1,1,1,1,,1,1
2018HU1329836,16,1,6,1,0,1,5,3,2,,1,1
2018HU1331156,65,2,1,1,30000,1,3,1,2,3,1,1
2018HU1332163,58,2,1,1,62000,1,3,1,2,3,1,1
2018HU1332163,13,1,,1,,1,5,2,1,,1,1
2018HU1332652,90,1,6,3,0,1,2,1,1,,1,1
2018HU1332676,63,1,1,1,100000,1,1,1,2,1,1,1
2018HU1332676,66,2,1,1,20000,1,1,1,2,7,1,1
2018HU1342155,77,2,6,1,0,1,3,1,2,6,1,1
2018HU1344484,49,1,1,3,130000,4,1,1,2,1,1,6
2018HU1344484,46,2,1,3,110000,4,1,1,2,1,1,6
2018HU1344484,14,2,,3,,1,5,2,2,,1,6
2018HU1344484,7,1,,3,,1,5,2,2,,1,6
2018HU1345058,33,1,1,1,88000,1,5,1,2,1,1,1
2018HU1345130,53,1,1,1,84000,1,3,1,2,1,1,1
2018HU1345130,15,1,,1,0,1,5,2,2,,1,1
2018HU1345451,65,2,6,1,0,1,3,1,2,5,1,1
2018HU1346537,50,1,1,1,110000,1,1,1,2,5,1,6
2018HU1346537,52,2,6,1,0,4,1,1,2,,1,6
2018HU1346537,12,1,,1,,1,5,2,2,,1,6
2018HU1346650,44,2,6,1,0,1,1,1,2,1,1,1
2018HU1346650,47,1,1,1,500000,1,1,1,2,1,1,1
2018HU1346650,13,2,,1,,1,5,2,2,,1,1
2018HU1347034,28,2,1,1,90000,1,5,2,2,2,1,1
2018HU1347034,33,1,1,1,90000,1,5,1,2,1,1,2
2018HU1347216,61,1,1,3,500000,1,1,1,2,1,1,2
2018HU1347216,51,2,1,3,19800,5,1,1,2,1,1,2
2018HU1347915,86,1,6,1,0,1,1,1,2,,1,1
2018HU1347915,81,2,6,1,0,1,1,1,2,,1,1
2018HU1347915,61,1,1,1,10000,1,5,1,2,1,1,1
2018HU1350411,36,2,1,1,119000,1,1,1,2,1,1,1
2018HU1350411,36,1,6,1,62000,1,1,1,2,3,1,1
2018HU1350411,6,2,,1,,1,5,2,2,,1,1
2018HU1350411,2,2,,1,,1,5,,2,,1,1
2018HU1351002,62,2,1,1,12000,4,1,1,2,6,1,1
2018HU1351002,66,1,1,1,79000,4,1,1,2,1,1,1
2018HU1353010,48,1,1,1,81000,4,1,1,2,1,1,6
2018HU1353010,41,2,1,1,150000,4,1,1,2,1,1,6
2018HU1353010,16,2,6,1,0,1,5,2,2,,2,6
2018HU1353010,10,2,,1,,1,5,3,2,,1,6
2018HU1355104,39,2,1,3,0,5,5,1,2,6,2,8
2018HU1355104,13,2,,3,,5,5,2,2,,1,8
2018HU1355104,12,2,,3,,5,5,2,2,,1,8
2018HU1355104,2,1,,3,,1,5,,2,,1,8
2018HU1355104,19,1,1,3,0,5,5,2,2,6,2,8
2018HU1357803,62,1,6,1,0,1,3,1,2,1,1,1
2018HU1357838,62,1,1,1,150000,1,1,1,2,5,1,1
2018HU1357838,63,2,6,1,0,1,1,2,2,,1,1
2018HU1357838,27,1,1,1,20000,1,5,2,2,3,1,1
2018HU1357838,22,2,1,1,12000,1,5,2,2,2,1,2
2018HU1359242,41,1,1,1,45000,4,1,1,2,1,1,6
2018HU1359242,39,2,1,1,70000,4,1,1,2,1,1,6
2018HU1359242,11,2,,1,,1,5,2,2,,1,6
2018HU1359242,6,1,,1,,1,5,2,2,,1,6
2018HU1359242,74,1,2,1,10000,5,1,1,2,1,2,6
2018HU1359242,69,2,6,1,0,4,2,3,2,,1,6
2018HU1362562,51,1,1,1,160000,4,1,1,2,1,1,1
2018HU1362562,46,2,1,1,65000,4,1,1,2,1,1,1
2018HU1362562,16,1,6,1,0,1,5,3,2,,1,1
2018HU1362974,44,1,1,1,150000,5,1,1,2,1,1,6
2018HU1362974,41,2,1,1,100000,5,1,1,2,1,1,6
2018HU1362974,10,1,,1,,1,5,2,2,,1,6
2018HU1362974,8,2,,1,,1,5,2,2,,1,6
2018HU1364092,44,1,1,1,225000,1,1,1,2,1,1,1
2018HU1364092,44,2,1,1,135000,1,1,1,2,5,1,6
2018HU1364092,18,1,6,1,0,1,5,2,2,,1,1
2018HU1364092,16,1,6,1,0,1,5,2,2,,1,1
2018HU1364092,12,2,,1,,1,5,2,2,,1,1
2018HU1364092,11,2,,1,,1,5,2,2,,1,1
2018HU1364092,13,1,,1,,1,5,2,2,,1,9
2018HU1364092,11,1,,1,,1,5,2,2,,1,9
2018HU1364747,40,1,1,1,30000,4,1,1,2,1,1,1
2018HU1364747,36,2,1,1,110000,1,1,2,2,1,1,1
2018HU1364747,7,1,,1,,1,5,2,2,,1,1
2018HU1364924,51,1,1,1,150000,1,1,1,2,1,1,1
2018HU1364924,41,2,1,1,200000,4,1,1,2,1,1,1
2018HU1365675,53,2,1,1,17000,4,3,1,2,1,1,1
2018HU1365675,32,2,1,1,50000,3,3,1,2,1,1,1
2018HU1369998,50,1,1,1,117000,4,5,1,2,2,1,6
2018HU1370237,41,1,1,1,54000,4,1,3,2,5,1,1
2018HU1370237,50,2,3,1,0,4,1,3,2,9,1,1
2018HU1370237,8,2,,1,,1,5,2,2,,1,1
2018HU1370237,6,2,,1,,1,5,2,2,,1,1
2018HU1370237,29,2,1,3,8000,4,1,1,2,1,1,1
2018HU1371234,31,1,1,1,66000,1,1,1,2,2,1,1
2018HU1371234,31,2,1,1,55000,1,1,1,2,1,1,1
2018HU1371234,3,2,,1,,1,5,1,2,,1,1
2018HU1371537,60,2,1,1,63000,1,3,1,2,1,1,1
2018HU1371537,26,1,1,1,50000,3,5,1,2,1,2,9
2018HU1371549,50,1,1,1,269000,3,1,1,2,1,1,1
2018HU1371549,49,2,1,1,0,1,1,1,2,6,1,1
2018HU1371549,21,1,1,1,2000,1,5,1,2,1,1,1
2018HU1372402,52,2,1,1,97000,1,1,1,2,1,1,1
2018HU1372402,54,1,1,1,76000,1,1,1,2,1,1,1
2018HU1372524,55,1,1,1,5000,5,1,1,2,6,1,1
2018HU1372524,53,2,1,1,124000,1,1,1,2,1,1,1
2018HU1372524,10,2,,1,,1,5,2,2,,1,1
2018HU1372959,67,1,1,1,128000,4,1,1,2,1,1,6
2018HU1372959,63,2,6,1,0,4,1,1,2,,1,6
2018HU1373493,55,1,1,1,57000,1,1,1,2,3,1,8
2018HU1373493,50,2,1,1,25000,4,1,1,2,1,1,6
2018HU1373493,14,1,,1,,1,5,3,2,,1,8
2018HU1376828,62,1,1,1,0,4,1,1,2,6,1,1
2018HU1376828,52,2,1,1,30000,1,1,1,2,1,1,1
2018HU1376828,19,2,1,1,7200,1,5,3,2,1,1,1
2018HU1376828,16,1,6,1,0,1,5,3,2,,1,1
2018HU1376957,55,1,1,1,260000,1,3,1,2,1,1,1
2018HU1376970,55,1,1,1,0,1,1,1,2,6,1,1
2018HU1376970,53,2,1,1,80000,1,1,1,2,1,1,1
2018HU1376970,23,2,1,1,55000,1,5,1,2,1,1,1
2018HU1376970,22,2,6,1,7000,1,5,2,2,1,1,1
2018HU1376970,19,2,6,1,0,1,5,2,2,,1,1
2018HU1378378,74,2,6,1,0,4,2,1,2,1,1,1
2018HU1379105,54,1,1,1,160000,3,1,1,2,1,1,1
2018HU1379105,48,2,1,1,6000,5,1,1,2,7,1,1
2018HU1379105,11,1,,1,,1,5,2,1,,1,1
2018HU1379105,26,1,1,1,2000,5,5,2,2,1,2,1
2018HU1379658,67,1,6,1,4800,1,3,1,2,7,1,1
2018HU1379658,59,2,1,1,0,1,3,1,2,6,1,1
2018HU1380100,26,2,1,1,85000,1,5,1,2,1,1,1
2018HU1383838,45,2,1,1,110000,4,3,1,2,3,1,6
2018HU1383838,8,2,,1,,1,5,2,2,,1,6
2018HU1383983,58,2,1,1,69000,1,3,1,2,3,1,1
2018HU1386244,61,2,1,1,95000,1,3,1,2,1,1,1
2018HU1390724,26,1,1,3,170000,2,5,1,2,1,1,1
2018HU1390724,27,2,1,3,70000,1,5,1,2,1,1,1
2018HU1391960,35,1,1,1,67000,1,5,1,2,2,1,2
2018HU1391960,35,2,1,3,0,5,1,1,2,6,1,6
2018HU1391960,33,1,1,3,120000,1,1,1,2,1,1,1
2018HU1392733,36,2,1,1,800,4,1,1,2,1,1,1
2018HU1392733,46,1,1,1,30000,4,1,1,2,7,1,1
2018HU1392733,7,1,,1,,1,5,2,2,,1,1
2018HU1392733,2,1,,1,,1,5,,2,,1,1
2018HU1392733,1,1,,1,,1,5,,2,,1,1
2018HU1392733,1,2,,1,,1,5,,2,,1,1
